Metadata section
timestamp: 2026-04-20_18-33-10
humidity: 21.7584616
temperature: 23.985862
temperature2: 25.969
temperature3: 26.31
gyro_offset_xyz: 0.03576635, 0.005480178 0.008126585
gyro_sf: 0.017453292
accel_sf: 9.80665
gyro_so: 131
accel_so: 16384

Data section
time gyro_x gyro_y gyro_z accel_x accel_y accel_z pressure
1176965 0.0012719333 0.0142380468 -0.007460429 0.12689268 0.25617956 10.632649 99159.45
1176976 0.003536865 -0.0012167785 -0.011324135 0.1340753 0.2633622 10.666168 99159.45
1176986 -0.0032579266 -0.005879872 -0.006661041 0.16519992 0.30406362 10.5919484 99159.45
1176997 -0.005389625 0.005311552 -0.0069275037 0.17477672 0.2873042 10.6398328 99159.45
1177008 0.00033931808 0.01583682 -0.007860122 0.1604115 0.272939 10.589554 99159.45
1177017 -0.00019360706 0.010507571 -0.014121991 0.15562311 0.29688102 10.627861 99159.45
1177036 -0.0017923824 0.010907264 -0.011057672 0.1388637 0.30645782 10.6637744 99158.78
1177045 0.0014051683 0.011973115 -0.0062613472 0.15801731 0.23942018 10.625467 99158.78
1177056 0.00033931808 0.005311552 -0.010524747 0.1388637 0.2633622 10.680533 99158.78
1177066 0.0007390119 0.008908795 -0.013855528 0.15562311 0.25857376 10.649409 99158.78
1177075 0.0018048622 0.011040496 -0.015853998 0.1604115 0.2705448 10.623073 99158.78
1177085 -0.0024585388 0.007043559 -0.0079933532 0.16998832 0.2825158 10.6398328 99158.11
1177096 -0.0025917702 0.007709715 -0.011990291 0.220266544 0.30885202 10.658986 99158.78
1177105 -0.0035243892 0.013172196 -0.011590597 0.15562311 0.29209262 10.699687 99158.78
1177116 0.00047254936 0.01583682 -0.011190903 0.1316811 0.29927522 10.69011 99158.78
1177126 0.0012719333 0.005711246 -0.013988759 0.10773908 0.2753332 10.623073 99158.78
1177135 0.0014051683 0.010907264 -0.007860122 0.12928688 0.2633622 10.644621 99158.78
1177145 0.0020713248 0.010640802 -0.011190903 0.14604631 0.272939 10.67814 99158.78
1177155 -6.037578e-05 0.009574952 -0.00972536 0.15083471 0.2705448 10.589554 99158.78
1177164 0.0023377872 0.012639271 -0.0069275037 0.189141932 0.25378536 10.618284 99158.78
1177177 0.00033931808 0.01144019 -0.0107912092 0.1436521 0.2873042 10.666168 99158.78
1177187 0.0055353344 0.012639271 -0.009325666 0.186747732 0.2825158 10.608707 99158.78
1177196 0.0024710186 0.009175258 -0.013722297 0.15083471 0.29209262 10.577583 99158.78
1177237 -0.0016591512 0.009841414 -0.007860122 0.17477672 0.272939 10.618284 99159.45
1177255 -0.0008597635 0.015037432 -0.011990291 0.14604631 0.24660278 10.625467 99159.45
1177265 0.0015383996 0.017302364 -0.0079933532 0.1340753 0.2896984 10.572795 99159.45
1177275 -0.0008597635 0.015570359 -0.009059204 0.1412579 0.31124622 10.647015 99159.45
1177285 0.0014051683 0.012772502 -0.0057284228 0.16759412 0.29688102 10.632649 99159.45
1177294 -0.0032579266 0.0038460088 0.001599296 0.1340753 0.25139116 10.644621 99158.624
1177304 -0.00339115768 0.0041124704 0.0070617768 0.093373864 0.2896984 10.649409 99159.45
1177315 -0.0017923824 0.005311552 0.010259327 0.15083471 0.2705448 10.668563 99158.624
1177326 0.00047254936 0.007310021 5.206093e-07 0.1340753 0.25617956 10.596737 99158.624
1177335 0.0008722432 0.017435596 -0.009325666 0.15562311 0.24660278 10.627861 99158.624
1177345 0.0026042462 0.017035902 -0.008259816 0.1412579 0.2873042 10.670957 99158.624
1177355 0.0030039436 0.015570359 -0.0062613472 0.1388637 0.2873042 10.666168 99158.624
1177364 0.0026042462 0.014104815 -0.00865951 0.15801731 0.29448682 10.67814 99158.624
1177374 -0.0032579266 0.008775566 -0.007327197 0.12928688 0.31364042 10.649409 99158.624
1177387 -0.00192561368 0.010107877 -0.0098585912 0.184353532 0.29688102 10.668563 99158.624
1177397 0.00367010016 0.008642333 -0.010524747 0.16519992 0.2825158 10.635044 99158.624
1177407 -0.0008597635 0.014904203 -0.0135890652 0.16998832 0.2753332 10.6877168 99158.624
1177418 -0.0040573144 0.012639271 -0.012256753 0.12210429 0.25378536 10.551247 99158.624
1177427 7.28555e-05 0.009574952 -0.009325666 0.12689268 0.2777274 10.647015 99158.624
1177437 -0.0023253076 0.007709715 -0.010258284 0.1412579 0.220266544 10.596737 99158.624
1177447 0.0034036376 0.0038460088 -0.008526279 0.184353532 0.23223756 10.642226 99158.624
1177466 -0.00046006964 -1.7697458e-05 -0.011457366 0.14604631 0.29209262 10.6398328 99158.624
1177476 0.0010054745 0.0046453964 -0.009592129 0.179565132 0.2633622 10.560823 99158.624
1177486 7.28555e-05 0.0191676 -0.007060735 0.177170932 0.32321724 10.584765 99158.624
1177496 -0.0028582328 0.0212993 -0.008259816 0.16759412 0.30406362 10.642226 99158.624
1177505 0.0014051683 0.01770206 -0.011190903 0.15801731 0.33039984 10.55843 99159.29
1177515 0.00020608678 0.008908795 -0.010125053 0.16519992 0.28491 10.6637744 99159.29
1177526 -0.0008597635 0.010640802 -0.011190903 0.076614456 0.25617956 10.575189 99158.624
1177535 -0.0016591512 0.0031798524 -0.009059204 0.12689268 0.31364042 10.579977 99159.29
1177545 0.0034036376 0.005311552 -0.008393047 0.12210429 0.22984336 10.5919484 99159.29
1177555 -0.001126226 0.008642333 -0.007860122 0.186747732 0.24899698 10.632649 99159.29
1177566 0.0008722432 0.01250604 -0.009592129 0.15083471 0.28491 10.651803 99159.29
1177576 -0.002058845 0.014371276 -0.011190903 0.12928688 0.2801216 10.6877168 99159.29
1177586 0.0032704026 0.010374339 -0.012523215 0.1388637 0.2896984 10.599131 99159.29
1177596 -0.0031246952 0.010507571 -0.011457366 0.10295067 0.260968 10.647015 99159.29
1177606 -0.0028582328 0.0090420264 -0.0089259732 0.1364695 0.2801216 10.611102 99159.29
1177616 0.00033931808 0.005311552 -0.0079933532 0.16519992 0.320823 10.651803 99159.29
1177625 -0.005656088 0.013438659 -0.0071939668 0.16519992 0.32561144 10.606314 99158.624
1177635 0.0011387058 0.017435596 -0.008126585 0.11971009 0.30166942 10.656591 99159.29
1177645 -0.004323777 0.015303895 -0.01305614 0.12928688 0.31603462 10.721235 99159.29
1177666 -0.0035243892 0.0037127776 -0.008792741 0.12928688 0.29688102 10.644621 99159.29
