Metadata section
timestamp: 2026-04-21_14-47-25
humidity: 21.390914
temperature: 24.548912
temperature2: 26.30446
temperature3: 26.44
gyro_offset_xyz: 0.03581681, 0.0179867384 -0.0016721551
gyro_sf: 0.017453292
accel_sf: 9.80665
gyro_so: 131
accel_so: 16384
accel_x accel_y accel_z
-1.2836131594546532 0.3145291523414345 10.542092471843509
0.2576728748068006 -0.3569043276661515 -9.309715610510047
9.785668333333334 -0.18692143333333333 2.230744833333333
-9.763 -0.137790325 0.7142594
0.2816517666666667 9.8305725 0.4707518
-0.03514105133333333 -9.8330725 0.9536451666666667

Data section
time gyro_x gyro_y gyro_z accel_x accel_y accel_z pressure
198085 -0.0021093078 0.0010653287 -0.0036570942 -1.3263878 0.45010992 10.534488 98763.62
198094 0.004419025 0.00093209748 -0.003523863 -1.3311762 0.44532152 10.637438 98764.29
198105 -0.000776995 0.0033302586 -0.0013921632 -1.316811 0.4237737 10.5704 98764.29
198114 -0.0039745456 0.00079886616 0.00033984276 -1.3455414 0.4429273 10.477027 98764.29
198124 0.004818715 0.00786012 -0.003124169 -1.388637 0.4141969 10.5440648 98764.29
198133 0.00361963732 0.00026594102 0.0006063052 -1.400608 0.4429273 10.424355 98764.29
198144 -0.0019760764 0.00093209748 -0.0013921632 -1.3742718 0.4141969 10.517728 98764.29
198155 0.0032199398 -0.0014660656 0.0023383112 -1.4053964 0.41180268 10.546458 98764.29
198165 -0.0013099201 -0.0022654534 0.0030044676 -1.3862428 0.4309563 10.510546 98764.29
198176 -0.005839782 0.0041296464 0.0031376988 -1.4149732 0.40940848 10.46745 98764.29
198185 -0.002242539 -0.0014660656 0.0028712364 -1.3982138 0.40222588 10.524911 98764.29
198195 0.004019331 -0.0029316088 -0.0029909382 -1.3623008 0.41180268 10.515334 98764.29
198205 -0.00011083856 -0.0026651472 -0.0019250884 -1.2856862 0.4381389 10.472239 98764.29
198226 0.00042208656 0.003996415 0.0024715424 -1.3503298 0.4381389 10.596737 98764.29
198235 -0.0019760764 0.0027973336 0.0028712364 -1.3551182 0.41180268 10.556035 98764.29
198245 -0.0021093078 0.0019979458 0.0018053864 -1.3455414 0.3878607 10.477027 98764.29
198256 -0.00024406984 -0.0026651472 -0.0041900192 -1.448492 0.371101236 10.460267 98764.95
198265 -0.0018428452 -0.00013375282 -0.0036570942 -1.4652514 0.39743748 10.460267 98764.95
198276 -0.00024406984 -0.003997459 0.002738005 -1.4221558 0.45010992 10.548853 98764.95
198286 0.0042857936 -0.0022654534 -0.0037903256 -1.3623008 0.4237737 10.498574 98764.95
198295 0.0005553141 -0.0004002154 -0.002191551 -1.3503298 0.4429273 10.553641 98764.95
198305 0.0016211681 0.0038631838 -0.002191551 -1.3479356 0.44771572 10.54167 98764.95
198353 -0.0025090016 0.0038631838 0.000206611468 -1.3958196 0.4309563 10.486604 98765.624
198364 0.001088243 -0.0037309956 0.0063352488 -1.520318 0.4237737 10.500969 98765.624
198375 -0.0018428452 -0.0041306892 -0.0004595447 -1.4293384 0.4141969 10.515334 98765.624
198385 -0.0015763827 -0.0069285464 -0.00085923852 -1.3982138 0.39025488 10.508151 98765.624
198396 0.002020862 -0.004796846 0.0040703176 -1.3359646 0.40222588 10.515334 98765.624
198405 0.00068854916 -0.0023986836 0.0028712364 -1.340753 0.4405331 10.582372 98765.624
198415 0.0032199398 -5.2154064e-07 -0.00019308226 -1.3838486 0.46926352 10.642226 98765.624
198426 -0.003175158 0.0047958028 0.0031376988 -1.3096284 0.4309563 10.465055 98765.624
198435 0.0008217804 0.00759365936 -0.0036570942 -1.3838486 0.4429273 10.429143 98765.624
198446 -0.0034416206 -0.005329772 0.0010059989 -1.4101849 0.41180268 10.486604 98765.624
198456 0.001887627 -0.0014660656 -0.00072600708 -1.4676456 0.4357447 10.491392 98765.624
198466 0.002020862 -0.0015992969 0.0019386176 -1.472434 0.4381389 10.5680068 98765.624
198476 0.0012214705 -0.0004002154 -0.0027244756 -1.364695 0.40462008 10.503363 98765.624
198486 0.002953481 -0.0017325282 -0.0012589322 -1.3239936 0.4261679 10.517728 98765.624
198506 0.001088243 0.0042628776 0.0019386176 -1.4030022 0.40940848 10.493786 98765.624
198515 -0.0053068568 -0.00945994 0.0026047738 -1.2976574 0.3878607 10.46745 98765.624
198525 -0.0021093078 0.0026641022 0.0012724614 -1.4197616 0.4357447 10.5440648 98765.624
198536 -0.0013099201 0.011723828 -0.003923557 -1.4173674 0.39025488 10.488997 98765.624
198545 -0.0014431514 -0.00306484 -0.0036570942 -1.4030022 0.39025488 10.448297 98765.624
198557 -0.00011083856 -0.0004002154 0.0015389238 -1.4030022 0.3854665 10.383653 98766.3
198568 0.0012214705 -0.0011996031 -0.003923557 -1.4460978 0.3854665 10.488997 98766.3
198577 0.0022873246 -0.007861164 0.00047307404 -1.4269442 0.39504328 10.5440648 98766.97
198587 -0.0023757704 -0.004796846 0.0030044676 -1.3503298 0.4309563 10.539276 98766.97
198598 -0.0005105324 -0.006795315 0.0014056927 -1.2282255 0.49081136 10.429143 98766.97
198607 0.0013547056 -0.0009331405 0.0022050802 -1.3479356 0.46926352 10.726024 98766.97
198617 0.00361963732 0.017186308 -0.0016586258 -1.3742718 0.49081136 10.515334 98766.97
198628 -0.0019760764 -0.003464534 -0.0032574008 -1.2354081 0.3854665 10.42196 98766.97
198637 0.001088243 0.0057284216 -0.003124169 -1.5490486 0.46447512 10.675745 98766.97
198647 0.0016211681 0.0050622652 0.0012724614 -1.3120226 0.4141969 10.388441 98766.97
198657 -0.0021093078 -0.0041306892 0.0014056927 -1.352724 0.40940848 10.386047 98766.97
198666 0.007883035 0.00452934 0.0010059989 -1.520318 0.45250412 10.524911 98766.97
198676 0.00361963732 -0.0015992969 0.0012724614 -1.436521 0.4189853 10.462662 98766.97
198687 0.0014879368 -0.007861164 0.0022050802 -1.3910312 0.373495468 10.491392 98766.97
198696 0.0026870184 0.0047958028 0.000206611468 -1.3575124 0.46208092 10.515334 98766.97
198707 0.00068854916 -0.0041306892 0.005002936 -1.2641385 0.39743748 10.536881 98766.97
198717 -0.0037080832 0.0026641022 -0.0032574008 -1.3455414 0.45489832 10.611102 98766.97
198729 0.0022873246 -5.2154064e-07 0.00087276765 -1.2880806 0.44771572 10.575189 98766.3
198739 -0.0046407004 0.0035967212 0.0030044676 -1.3718776 0.40222588 10.498574 98766.97
198749 -0.0006437637 0.00452934 -0.0037903256 -1.42455 0.380678036 10.465055 98766.97
198759 -0.00024406984 -0.0023986836 0.0014056927 -1.4628572 0.41180268 10.503363 98766.97
198769 -0.003574852 -0.0065288524 0.0019386176 -1.436521 0.40222588 10.635044 98766.97
198779 -0.0030419268 -0.007727934 -0.0051226384 -1.3790602 0.4237737 10.534488 98766.97
198789 -0.000776995 -0.0009331405 0.0030044676 -1.3623008 0.4213795 10.498574 98766.97
198798 -0.0011766888 0.00026594102 0.0023383112 -1.328782 0.4357447 10.551247 98766.97
198808 0.0024205558 0.003996415 0.0018053864 -1.3359646 0.380678036 10.560823 98766.97
198819 0.001887627 0.0033302586 0.0006063052 -1.376666 0.41180268 10.579977 98766.97
198828 -0.00091022624 0.002131179 0.00047307404 -1.3718776 0.4189853 10.486604 98766.97
198873 0.0041525588 -0.005329772 -0.00072600708 -1.4101849 0.39264908 10.448297 98766.3
198886 0.0024205558 -0.0015992969 -0.00179185732 -1.352724 0.4237737 10.553641 98766.3
198895 0.0054848716 -0.0011996031 0.0010059989 -1.328782 0.4333505 10.623073 98766.3
198905 -0.0013099201 0.00079886616 -0.0011257009 -1.3335704 0.45010992 10.613496 98766.3
198916 0.0030867122 0.0057284216 -5.9851096e-05 -1.3862428 0.45729252 10.546458 98766.3
198936 0.0025537834 0.0026641022 0.0011392301 -1.4149732 0.3878607 10.455479 98765.624
198947 -0.0030419268 0.0022644102 0.0035373924 -1.4580688 0.373495468 10.529699 98765.624
198958 -0.0053068568 0.00026594102 -0.00085923852 -1.4221558 0.4333505 10.505757 98765.624
198968 -0.000776995 -0.0026651472 -0.0004595447 -1.400608 0.40940848 10.522516 98765.624
198977 0.0037528686 0.00079886616 -0.0037903256 -1.3670892 0.45010992 10.481815 98765.624
198988 0.0012214705 -0.0013328344 -5.9851096e-05 -1.3742718 0.39743748 10.55843 98765.624
198998 0.00042208656 -0.0015992969 0.004470011 -1.3790602 0.41180268 10.553641 98765.624
199008 -0.00024406984 -0.0026651472 0.0047364732 -1.3431472 0.40701428 10.462662 98764.95
199018 0.0045522524 -0.00306484 -0.0019250884 -1.3239936 0.45489832 10.515334 98764.95
199028 -0.0046407004 -0.00013375282 0.00047307404 -1.3479356 0.49559976 10.601525 98764.95
199046 -0.00024406984 0.0022644102 -5.9851096e-05 -1.4293384 0.4333505 10.477027 98764.95
199055 0.0042857936 0.003063798 0.00340416136 -1.448492 0.39743748 10.512939 98764.95
199066 0.0016211681 0.0005324017 0.0028712364 -1.4149732 0.32800564 10.431537 98764.95
199076 -0.002642233 -0.0009331405 -0.0020583198 -1.460463 0.40940848 10.469844 98764.95
199085 0.002020862 -0.00626239 -0.0025912444 -1.3958196 0.47165772 10.589554 98764.95
199095 0.0009550117 -0.0023986836 0.0028712364 -1.3694834 0.50517652 10.572795 98764.95
199105 -0.0018428452 0.0027973336 0.0016721551 -1.3455414 0.45010992 10.477027 98764.95
199115 0.0024205558 -0.00186575952 0.0011392301 -1.3263878 0.39504328 10.5440648 98764.95
199127 -0.003175158 -0.0017325282 0.0064684796 -1.3263878 0.39025488 10.503363 98764.95
199138 0.0025537834 0.0035967212 0.0038038548 -1.376666 0.4309563 10.584765 98764.95
199147 0.00042208656 0.00093209748 0.0015389238 -1.3503298 0.41180268 10.493786 98764.95
199157 0.0025537834 0.003996415 0.0012724614 -1.4460978 0.49799396 10.529699 98764.09
199168 0.0025537834 0.002131179 7.338019e-05 -1.4341268 0.39983168 10.436325 98764.09
199177 -0.0006437637 0.00013270974 7.338019e-05 -1.4389152 0.39983168 10.539276 98764.09
199187 0.0032199398 -0.0026651472 -0.000592776 -1.400608 0.363918668 10.54167 98764.09
199197 -0.000776995 -0.0055962336 0.0020718488 -1.340753 0.3878607 10.553641 98764.768
199206 0.0026870184 -0.0069285464 -0.0011257009 -1.3335704 0.49081136 10.54167 98765.624
199217 0.0008217804 -0.00013375282 -5.9851096e-05 -1.3359646 0.47405192 10.6398328 98765.624
199227 -0.0057065504 0.0027973336 0.0020718488 -1.3503298 0.4381389 10.553641 98764.768
199246 -0.0047739316 -0.00013375282 0.00033984276 -1.4077906 0.4213795 10.508151 98765.624
199255 -0.003574852 -0.0037309956 0.0019386176 -1.4197616 0.39025488 10.481815 98766.3
199265 -0.0033083894 -0.00306484 0.0012724614 -1.4221558 0.45250412 10.479421 98766.3
199276 0.002953481 -0.000799909236 0.0011392301 -1.4197616 0.4213795 10.517728 98765.44
199285 0.0026870184 -5.2154064e-07 -0.003390632 -1.3982138 0.4405331 10.508151 98765.44
199295 0.0037528686 0.0038631838 -5.9851096e-05 -1.3862428 0.4261679 10.532093 98765.44
199308 0.002020862 -0.0029316088 -0.0009924696 -1.3742718 0.40462008 10.529699 98765.44
199317 -0.002642233 0.0042628776 0.0074010984 -1.3503298 0.40462008 10.55843 98766.3
199327 -0.0025090016 0.0057284216 -0.0027244756 -1.3120226 0.4357447 10.556035 98766.3
199337 -0.0014431514 -0.0004002154 -0.000592776 -1.3599066 0.4261679 10.508151 98766.3
199346 0.00068854916 0.0031970274 0.0015389238 -1.3455414 0.4381389 10.536881 98765.44
199356 0.000155624 0.00452934 0.0007395364 -1.4173674 0.44532152 10.55843 98765.44
199400 0.005351644 -5.2154064e-07 0.000206611468 -1.3838486 0.4309563 10.515334 98766.97
199409 -0.001709614 0.003063798 -0.00019308226 -1.376666 0.48362876 10.532093 98766.97
199419 0.0013547056 -0.00053344668 0.0030044676 -1.3838486 0.45968672 10.515334 98766.97
199429 -0.004107777 0.0019979458 -0.002857707 -1.3263878 0.3854665 10.45069 98766.97
199446 0.0022873246 -0.0009331405 -0.0047229444 -1.352724 0.4261679 10.532093 98766.97
199455 0.0014879368 0.0013317894 -0.0019250884 -1.412579 0.4405331 10.520123 98766.11
199465 0.0030867122 0.008126583 0.0015389238 -1.4030022 0.4405331 10.484209 98766.11
199475 0.00028885528 0.00013270974 -0.002857707 -1.42455 0.45010992 10.484209 98766.11
199484 0.0021540932 -0.0022654534 -0.00019308226 -1.3910312 0.44532152 10.500969 98766.11
199494 -0.0023757704 -0.00186575952 -0.0016586258 -1.3910312 0.39983168 10.462662 98766.11
199505 0.0050851776 -0.0027983776 -0.0004595447 -1.3431472 0.40940848 10.563218 98766.78
199516 0.000155624 0.0022644102 -0.0025912444 -1.3311762 0.40940848 10.563218 98766.11
199526 0.00068854916 0.0022644102 0.00033984276 -1.340753 0.4429273 10.455479 98766.11
199537 0.0008217804 0.005861651 -0.0029909382 -1.3694834 0.44771572 10.534488 98766.11
199546 0.001887627 0.0046625716 0.00087276765 -1.3814544 0.48602296 10.503363 98766.11
199556 2.239272e-05 0.0029305666 0.0016721551 -1.388637 0.39743748 10.429143 98766.11
199567 -0.0034416206 -0.0023986836 -0.00072600708 -1.3982138 0.40222588 10.582372 98766.11
199576 0.002953481 -0.002132222 -0.0020583198 -1.4437036 0.39264908 10.512939 98766.11
199587 -0.0033083894 0.00066563488 -0.0025912444 -1.388637 0.4261679 10.5680068 98766.11
199597 -0.0006437637 -0.0011996031 0.000206611468 -1.3623008 0.44771572 10.503363 98766.11
199616 -0.0034416206 -0.0022654534 -0.0016586258 -1.3814544 0.4333505 10.532093 98766.11
199626 0.0012214705 -0.0057294656 0.0011392301 -1.3144168 0.4381389 10.551247 98766.11
199636 -0.0057065504 -0.0033313026 -0.003523863 -1.388637 0.44532152 10.575189 98766.97
199646 2.239272e-05 0.0014650226 -0.00032631344 -1.3359646 0.4261679 10.486604 98766.3
